i,c_i,se
3.337000000000000000e+03,2.550813411722580807e-03,8.924399782384195747e-05
3.338000000000000000e+03,2.192684894253810191e-03,8.773949541206831049e-05
3.339000000000000000e+03,4.468848568896452607e-03,1.339819133072701744e-04
3.340000000000000000e+03,2.016395240773757088e-03,8.520964250246798068e-05
3.341000000000000000e+03,3.722395194371541302e-03,1.135322127973014642e-04
3.342000000000000000e+03,3.503956563969453080e-03,1.208287783783384170e-04
3.343000000000000000e+03,6.760919733891884546e-03,1.680314493020629123e-04
3.344000000000000000e+03,1.208994053353865941e-03,5.875126624952091181e-05
3.345000000000000000e+03,2.226889156053463679e-03,8.164096778386834127e-05
3.346000000000000000e+03,1.948866152266661355e-03,7.795099760354963828e-05
3.347000000000000000e+03,3.821902346362670167e-03,1.184504275433047885e-04
3.348000000000000000e+03,1.728353443890809924e-03,7.989347434539946881e-05
3.349000000000000000e+03,3.139820770422617393e-03,1.037847994359803670e-04
3.350000000000000000e+03,2.955126720567544194e-03,1.044486560389388445e-04
3.351000000000000000e+03,5.560692068636417622e-03,1.430741910548481092e-04
3.352000000000000000e+03,1.434625731309255043e-03,7.238743169007510851e-05
3.353000000000000000e+03,2.711376758068800158e-03,9.656060259000546543e-05
3.354000000000000000e+03,2.372351936896641839e-03,9.475345219451480297e-05
3.355000000000000000e+03,4.726426817228396651e-03,1.358006787589418956e-04
3.356000000000000000e+03,2.188989053467909479e-03,9.025122975025682431e-05
3.357000000000000000e+03,4.123716378460327674e-03,1.208516094552960840e-04
3.358000000000000000e+03,3.865801006406545740e-03,1.285814523693640623e-04
3.359000000000000000e+03,7.460434808284044025e-03,1.728766844548694937e-04
3.360000000000000000e+03,1.234066745291153688e-03,6.677391101224934111e-05
3.361000000000000000e+03,2.337033184667428130e-03,9.720021211653736551e-05
3.362000000000000000e+03,1.889508567651112777e-03,7.786904606061934454e-05
3.363000000000000000e+03,3.769908800820509498e-03,1.239617774186391088e-04
3.364000000000000000e+03,1.579626911630233098e-03,7.010410267155831271e-05
3.365000000000000000e+03,3.046880596578121179e-03,1.068143698450925373e-04
3.366000000000000000e+03,2.715478474994500666e-03,9.320086152841076108e-05
3.367000000000000000e+03,5.365053771634896440e-03,1.482723927839391554e-04
3.368000000000000000e+03,1.350646790464719122e-03,7.152741763928263533e-05
3.369000000000000000e+03,2.581015481452147119e-03,1.019522546032179054e-04
3.370000000000000000e+03,2.118153954644997825e-03,8.563841528620738208e-05
3.371000000000000000e+03,4.382728004803260018e-03,1.358134707381760688e-04
3.372000000000000000e+03,1.941902658939361533e-03,8.286236623679065741e-05
3.373000000000000000e+03,3.762578551123539530e-03,1.237380787658692882e-04
3.374000000000000000e+03,3.494678853253523586e-03,1.200864167900613552e-04
3.375000000000000000e+03,6.822189161380131685e-03,1.746961892659230659e-04
3.376000000000000000e+03,1.220251122166713048e-03,6.211976899930564606e-05
3.377000000000000000e+03,2.278458274205525606e-03,8.735405470610132042e-05
3.378000000000000000e+03,1.965258866647879438e-03,7.800963708200941201e-05
3.379000000000000000e+03,3.838893342713515025e-03,1.202137293845212824e-04
3.380000000000000000e+03,1.707832988401253912e-03,7.775344915042037373e-05
3.381000000000000000e+03,3.218016264339288064e-03,1.119309364115741843e-04
3.382000000000000000e+03,3.047208481281995628e-03,1.048359575511957056e-04
3.383000000000000000e+03,5.837809587915738022e-03,1.567866121392675108e-04
3.384000000000000000e+03,1.456184288263320890e-03,6.925737971712971920e-05
3.385000000000000000e+03,2.791537447373072366e-03,1.007690854575380292e-04
3.386000000000000000e+03,2.484309175809224467e-03,9.628362406278854644e-05
3.387000000000000000e+03,4.915234392980734855e-03,1.419010350371970161e-04
3.388000000000000000e+03,2.316129645705222902e-03,9.701320745048510881e-05
3.389000000000000000e+03,4.430816450019677520e-03,1.351532913288901552e-04
3.390000000000000000e+03,4.185637026329834878e-03,1.357222504674439713e-04
3.391000000000000000e+03,8.102240357995033060e-03,1.915653348377311499e-04
3.392000000000000000e+03,1.214511100848515886e-03,7.073520071657203145e-05
3.393000000000000000e+03,2.294773418307304545e-03,9.229766937670993185e-05
3.394000000000000000e+03,1.960776058882474863e-03,8.982025417480281825e-05
3.395000000000000000e+03,3.807365803271532245e-03,1.241135169581105108e-04
3.396000000000000000e+03,1.680469689965248103e-03,8.658859815268981914e-05
3.397000000000000000e+03,3.087902844051520091e-03,1.100741399826012248e-04
3.398000000000000000e+03,2.890686392982800765e-03,1.089898075336025103e-04
3.399000000000000000e+03,5.435826609979072833e-03,1.487515901943169475e-04
3.400000000000000000e+03,1.340668432861566624e-03,6.725644550035917227e-05
3.401000000000000000e+03,2.437340038915475088e-03,8.709411351511220324e-05
3.402000000000000000e+03,2.155633791983127632e-03,8.543454605537041755e-05
3.403000000000000000e+03,4.185957285612821287e-03,1.264724260106912194e-04
3.404000000000000000e+03,2.005538798520962313e-03,8.913026760134416891e-05
3.405000000000000000e+03,3.722307480225960346e-03,1.201464054409106738e-04
3.406000000000000000e+03,3.415704422642787397e-03,1.128088847647121999e-04
3.407000000000000000e+03,6.547827421923478781e-03,1.643919909938672947e-04
3.408000000000000000e+03,1.195004450281461151e-03,5.960394105273462382e-05
3.409000000000000000e+03,2.206653902282317264e-03,8.312242066296601686e-05
3.410000000000000000e+03,1.990995947768290676e-03,8.317781097437255587e-05
3.411000000000000000e+03,3.771156297326088130e-03,1.181685319649082783e-04
3.412000000000000000e+03,1.772533853004376082e-03,9.607347384475504570e-05
3.413000000000000000e+03,3.308950300017992827e-03,1.390918954894636013e-04
3.414000000000000000e+03,2.986525034407774663e-03,1.136086697878152177e-04
3.415000000000000000e+03,5.669312828332185965e-03,1.623694206514182019e-04
3.416000000000000000e+03,1.514985380371411611e-03,8.065647091351262012e-05
3.417000000000000000e+03,2.802692675292491921e-03,1.096451949432857416e-04
3.418000000000000000e+03,2.458324602395295985e-03,1.032170167385629668e-04
3.419000000000000000e+03,4.785455843110878946e-03,1.480166542570249136e-04
3.420000000000000000e+03,2.222026177893082419e-03,9.798061495945099061e-05
3.421000000000000000e+03,4.303678845763206882e-03,1.396483277276670278e-04
3.422000000000000000e+03,3.898989142427841930e-03,1.292576373487031103e-04
3.423000000000000000e+03,7.568382081737120778e-03,1.851480896339040283e-04
3.424000000000000000e+03,1.156950610329707469e-03,5.888698634872629230e-05
3.425000000000000000e+03,2.198176568200190927e-03,8.406877408016998055e-05
3.426000000000000000e+03,1.830535859713951826e-03,7.476923110820738881e-05
3.427000000000000000e+03,3.615572498440742296e-03,1.142506577462202406e-04
3.428000000000000000e+03,1.551810156355301574e-03,7.180664436573571958e-05
3.429000000000000000e+03,2.972975443452596789e-03,1.029767259137165185e-04
3.430000000000000000e+03,2.691549061884482893e-03,9.384972595178363351e-05
3.431000000000000000e+03,5.203254248003164918e-03,1.382705973988747426e-04
3.432000000000000000e+03,1.263888194561004581e-03,6.235847243172128141e-05
3.433000000000000000e+03,2.488007259865601672e-03,9.091982916303745308e-05
3.434000000000000000e+03,2.131440437858303505e-03,8.288271670387129648e-05
3.435000000000000000e+03,4.281279460986455419e-03,1.288930384928301128e-04
3.436000000000000000e+03,1.919014125739534589e-03,8.589008226783671404e-05
3.437000000000000000e+03,3.747363333106041097e-03,1.221114442188059150e-04
3.438000000000000000e+03,3.388267308473586880e-03,1.133347537249395270e-04
3.439000000000000000e+03,6.709391704027851087e-03,1.678972982651348079e-04
3.440000000000000000e+03,1.159484622602661389e-03,5.817247275796611405e-05
3.441000000000000000e+03,2.253497748176256765e-03,8.537514800972931164e-05
3.442000000000000000e+03,1.894157286683718260e-03,7.384049075792163024e-05
3.443000000000000000e+03,3.802261635810136667e-03,1.174486276889178960e-04
3.444000000000000000e+03,1.678814470072587236e-03,7.391274985075775973e-05
3.445000000000000000e+03,3.219047094285488325e-03,1.100971600216450502e-04
3.446000000000000000e+03,2.968736659983793776e-03,9.847469729271344401e-05
3.447000000000000000e+03,5.823470417410134964e-03,1.524059138404696204e-04
3.448000000000000000e+03,1.431926611959934148e-03,6.628601306688070255e-05
3.449000000000000000e+03,2.824509608199199124e-03,1.031044616957000302e-04
3.450000000000000000e+03,2.519902163247267346e-03,1.017380749079647940e-04
3.451000000000000000e+03,5.055273691117763597e-03,1.518112002702950449e-04
3.452000000000000000e+03,2.203255061159531316e-03,8.764596572340020632e-05
3.453000000000000000e+03,4.401361310184002083e-03,1.402445914976077374e-04
3.454000000000000000e+03,4.123842119375865055e-03,1.322978817268971943e-04
3.455000000000000000e+03,8.072686705092589274e-03,1.955029299240458476e-04
3.456000000000000000e+03,1.083684938400983778e-03,5.403694442540815364e-05
3.457000000000000000e+03,2.216499941945076005e-03,8.628943237318875247e-05
3.458000000000000000e+03,1.750592669447263066e-03,7.088169910317299038e-05
3.459000000000000000e+03,3.597443888088067577e-03,1.125784047431234485e-04
3.460000000000000000e+03,1.595539341916640602e-03,8.087845484647386053e-05
3.461000000000000000e+03,3.011001289983590654e-03,1.109703170309644178e-04
3.462000000000000000e+03,2.666278003950913605e-03,9.784193771259363669e-05
3.463000000000000000e+03,5.132100673466920802e-03,1.413759407711569747e-04
3.464000000000000000e+03,1.221956933538118940e-03,6.139609460842740841e-05
3.465000000000000000e+03,2.355718377381563200e-03,8.628159714587323170e-05
3.466000000000000000e+03,1.983124576558669468e-03,7.667251588922229216e-05
3.467000000000000000e+03,4.031311888049045854e-03,1.203816572766446490e-04
3.468000000000000000e+03,1.911179062078396506e-03,8.438412730174271205e-05
3.469000000000000000e+03,3.597179534683624894e-03,1.174830942775199406e-04
3.470000000000000000e+03,3.178498316754897572e-03,1.052977164629968320e-04
3.471000000000000000e+03,6.309996411800384598e-03,1.605253359580671236e-04
3.472000000000000000e+03,1.103999889691670636e-03,5.718700442884687646e-05
3.473000000000000000e+03,2.115709761927525318e-03,8.465696863572185426e-05
3.474000000000000000e+03,1.809467212955156914e-03,7.519927075518916622e-05
3.475000000000000000e+03,3.585539611379305689e-03,1.160962922683044960e-04
3.476000000000000000e+03,1.692452523907025724e-03,8.283219734738320888e-05
3.477000000000000000e+03,3.071765875866015738e-03,1.128683852257887453e-04
3.478000000000000000e+03,2.886075229346752192e-03,1.094107166779486332e-04
3.479000000000000000e+03,5.444579967359701629e-03,1.526246250980569426e-04
3.480000000000000000e+03,1.384981867770354027e-03,6.899135321517687832e-05
3.481000000000000000e+03,2.613678828179836263e-03,9.557207980328984349e-05
3.482000000000000000e+03,2.262754200945297795e-03,8.879355692305633898e-05
3.483000000000000000e+03,4.516494126518567562e-03,1.318734432298612497e-04
3.484000000000000000e+03,2.093827594121297226e-03,9.345491487618657136e-05
3.485000000000000000e+03,4.092722014784813157e-03,1.337900167801885174e-04
3.486000000000000000e+03,3.698579731831947923e-03,1.244943879201109956e-04
3.487000000000000000e+03,7.265852769364913519e-03,1.779839321476256279e-04
3.488000000000000000e+03,1.100371857136488033e-03,5.822841875416704906e-05
3.489000000000000000e+03,2.160852548529704296e-03,8.474878819591703132e-05
3.490000000000000000e+03,1.823962233016888273e-03,8.647313159612302004e-05
3.491000000000000000e+03,3.643423734754324024e-03,1.242491984346232752e-04
3.492000000000000000e+03,1.596428093413511948e-03,7.901003969608871901e-05
3.493000000000000000e+03,3.054630882740020856e-03,1.163169000206959805e-04
3.494000000000000000e+03,2.771563923458258104e-03,1.096799609627287751e-04
3.495000000000000000e+03,5.372689341058333422e-03,1.585835117540842414e-04
3.496000000000000000e+03,1.285103513151407331e-03,6.719807551974337498e-05
3.497000000000000000e+03,2.420904116829236154e-03,9.053314185059211305e-05
3.498000000000000000e+03,2.072143424277504437e-03,8.789350910057794504e-05
3.499000000000000000e+03,4.156532511512438417e-03,1.278693089112587335e-04
3.500000000000000000e+03,1.904971927429238970e-03,8.815101136841551699e-05
3.501000000000000000e+03,3.670132542202869837e-03,1.270719611480560320e-04
3.502000000000000000e+03,3.371000141253074206e-03,1.189674438701360281e-04
3.503000000000000000e+03,6.568013346965113908e-03,1.713477354546019205e-04
3.504000000000000000e+03,1.184895171299576782e-03,6.715840422855035485e-05
3.505000000000000000e+03,2.182540638248125532e-03,8.816050250215194564e-05
3.506000000000000000e+03,1.855373900880416278e-03,7.839898693075313596e-05
3.507000000000000000e+03,3.650634779135386240e-03,1.157444785035481810e-04
3.508000000000000000e+03,1.651126984357833899e-03,7.510112626104351573e-05
3.509000000000000000e+03,3.119461529602607017e-03,1.146145794633286633e-04
3.510000000000000000e+03,2.979187884281078811e-03,1.062220299185830059e-04
3.511000000000000000e+03,5.682670143246650561e-03,1.557808946265948130e-04
3.512000000000000000e+03,1.408668777892986860e-03,6.891583907789302287e-05
3.513000000000000000e+03,2.629870743950208159e-03,9.400265333956711123e-05
3.514000000000000000e+03,2.339371846566597451e-03,9.053571830781790262e-05
3.515000000000000000e+03,4.717471945484478894e-03,1.357796596064135585e-04
3.516000000000000000e+03,2.193891377151012574e-03,9.467879038138797359e-05
3.517000000000000000e+03,4.223172485977410955e-03,1.366512367236288482e-04
3.518000000000000000e+03,3.950072600344817046e-03,1.276290707928800562e-04
3.519000000000000000e+03,7.736624151319265383e-03,1.851753836016483995e-04
3.520000000000000000e+03,1.055331007291873333e-03,5.281279676349357675e-05
3.521000000000000000e+03,1.968088420381148510e-03,7.287902049689827793e-05
3.522000000000000000e+03,1.750472502708435088e-03,7.780555544177747006e-05
3.523000000000000000e+03,3.425399213631948048e-03,1.108247873614339265e-04
3.524000000000000000e+03,1.515278928726911459e-03,7.063421522501826973e-05
3.525000000000000000e+03,2.821791880925496321e-03,9.964900312875817870e-05
3.526000000000000000e+03,2.716114835341771391e-03,1.075185163264896434e-04
3.527000000000000000e+03,5.055028067082166683e-03,1.446514654227805917e-04
3.528000000000000000e+03,1.210408849418163251e-03,6.286669822298155232e-05
3.529000000000000000e+03,2.194514702856540603e-03,8.061110125778983657e-05
3.530000000000000000e+03,2.001469418356815848e-03,8.411559417149214895e-05
3.531000000000000000e+03,3.919305993815263255e-03,1.241229724787622332e-04
3.532000000000000000e+03,1.875153850565354106e-03,8.177288261751514185e-05
3.533000000000000000e+03,3.432747173458337853e-03,1.134235350373046642e-04
3.534000000000000000e+03,3.288717958728472508e-03,1.134423638606361765e-04
3.535000000000000000e+03,6.250539632638295318e-03,1.637567895143187584e-04
3.536000000000000000e+03,1.062048171510299134e-03,5.467791962949300488e-05
3.537000000000000000e+03,2.021063810040553323e-03,7.864327022049978383e-05
3.538000000000000000e+03,1.721869801431894376e-03,6.979536683591366073e-05
3.539000000000000000e+03,3.388881922314564404e-03,1.058287942018432240e-04
3.540000000000000000e+03,1.529751511116822461e-03,7.000152092994559256e-05
3.541000000000000000e+03,2.916223519941171186e-03,1.037316310396015545e-04
3.542000000000000000e+03,2.714802881330251501e-03,9.525574302069912138e-05
3.543000000000000000e+03,5.270637466311454619e-03,1.423423626910562791e-04
3.544000000000000000e+03,1.386929815510908656e-03,7.743786731279228856e-05
3.545000000000000000e+03,2.531943526615699006e-03,9.711250823068172963e-05
3.546000000000000000e+03,2.295921729008356532e-03,9.627394310813178310e-05
3.547000000000000000e+03,4.429723287671804774e-03,1.345047750833209014e-04
3.548000000000000000e+03,2.100241271207729972e-03,9.620548170246910949e-05
